-0.251143,-0.13508,0.923245
-1.47098,-0.426551,1.15303
-0.750629,3.6995,-1.70859
-3.43395,-1.55208,3.62143
-0.673438,1.30763,-0.699421
2.02023,2.5024,1.7049
-3.18641,-2.86142,-0.196273
0.434719,-1.70153,0.606406
1.15555,-0.77703,1.10067
2.991,-2.07697,3.11122
1.22495,-3.19492,-0.412566
1.0658,3.41753,-1.32186
0.28195,-1.40322,-2.38928
-3.8355,-2.12223,-0.875806
-4.42522,3.86238,-1.53328
-0.234102,1.45393,3.48159
-0.666849,-0.233803,0.451814
3.26526,3.60144,4.80264
1.78507,-3.78622,2.15068
-4.64324,2.11861,4.31321
0.2104,-1.92148,0.986418
-4.37177,-3.10029,2.08445
-2.87501,-2.12924,-2.00845
-1.42838,3.59514,1.05363
2.24586,-3.68642,-0.179836
1.64347,-1.50192,1.85002
2.56357,-0.181373,-3.66214
3.33917,4.25564,-4.41132
-1.74619,-4.72615,-2.82653
0.334044,-4.86226,-2.70275
1.24684,-4.13626,1.98379
0.810474,-4.70247,-1.75873
-2.52209,0.264413,-1.74809
1.39748,-0.251673,3.1017
-4.04936,2.03917,-2.85957
-0.078099,-3.64296,-0.938893
2.19713,1.96991,0.489847
0.544503,0.310682,-0.80568
2.5918,2.81963,-0.306151
0.63769,-0.080102,-2.93288
-0.642173,-0.247019,-1.64667
1.89614,1.72675,-3.59242
0.657285,1.90114,-2.61411
-0.514995,-0.444405,0.411747
-0.49655,-1.24453,-3.05985
2.76584,-4.16021,0.640345
-1.60366,4.75344,2.97249
-1.22999,0.322537,-0.944099
-1.67418,4.65815,-2.12775
0.426385,-1.38825,-0.338894
-0.761605,-4.69125,-0.922444
-2.63129,3.14635,4.88049
-1.41094,-1.54707,-0.567333
0.658765,-1.35098,2.57651
-0.932147,0.490215,3.15551
-3.12059,-2.79866,1.27253
-3.89294,3.71858,3.37292
-0.350043,-0.126667,-0.620488
1.24262,1.4723,-0.603805
4.40025,-4.93428,4.54108
2.44368,-0.800271,-3.20979
0.51871,3.00535,2.40207
0.740186,-3.62781,0.769113
3.39637,2.27984,1.83584
3.04515,-1.74407,-1.29386
-3.44112,-4.49434,-2.4206
1.80938,2.8766,4.4638
2.59331,0.310212,0.10452
-2.07991,-0.206793,-3.01575
1.42448,-2.32619,-3.56922
-4.60733,3.7825,3.28548
-0.562492,3.58824,1.16536
0.539945,-0.095195,0.498885
2.73307,3.30101,-1.59843
0.80451,-0.651445,3.12637
0.023579,0.117752,0.10413
-3.15066,0.851157,0.743293
0.091095,-1.24225,0.150128
-0.603865,1.09063,0.584126
-1.46665,-4.33119,2.86816
0.248891,2.48288,-1.5238
-0.721125,0.101345,1.58404
0.382745,0.666855,0.137715
2.43327,-3.68703,-4.20172
0.601594,-2.30741,-0.813033
0.534164,-0.086275,1.24748
0.529096,0.380621,-0.198071
-1.05635,-2.6509,-0.77192
-0.654335,2.65611,-2.29124
3.46229,0.422756,0.054018
2.85658,1.57602,-0.051078
2.50305,1.01002,2.6211
-0.976912,-2.80639,-0.838955
-2.73526,-1.77054,-3.17714
-1.87162,-2.98603,3.57341
0.896734,1.53081,1.69904
4.58091,-2.99955,1.22978
0.490734,2.56746,-1.38294
-0.246811,0.558894,1.36354
1.33459,-0.75147,-2.7858
-0.536627,-0.478824,2.07866
-0.454191,0.818582,0.172025
-0.542771,-1.88576,-4.72575
1.09393,-0.122789,3.3109
-0.277896,1.7914,-1.75049
-4.66475,3.56751,-2.76354
3.56373,-2.88749,1.87453
2.87166,-1.62106,1.56321
-0.449317,1.02498,0.356837
-2.71027,-3.55961,2.02034
-2.23222,-0.321937,3.25427
0.586942,4.28009,4.39664
-0.767329,0.023738,0.598669
4.0545,2.71089,1.65996
1.49781,-2.22414,4.39887
1.96679,2.64652,-2.50544
-2.80311,-0.204956,-1.43347
-1.0094,2.238,-3.80136
1.31165,1.93991,-0.871455
-2.12218,-3.32986,-4.57774
1.5292,-2.50548,-0.060494
1.73592,3.98702,-0.931659
4.5248,1.74503,-3.41406
-0.796861,1.7094,-4.25259
-4.668,0.644316,-2.83893
1.76481,-0.07362,0.684441
-2.54998,3.41361,2.68856
0.797708,-0.43814,0.043833
-0.303823,1.41725,2.08774
-0.732274,-2.04029,-0.440369
-3.9723,-2.79484,-1.81093
0.145699,0.078589,-2.04676
0.936687,-4.07361,1.55969
4.6018,3.04743,0.170903
-1.39711,1.6038,-0.140783
-0.413792,0.647625,-0.099591
-2.16126,-0.171335,2.99808
-0.860801,0.805576,-2.67717
-0.162116,-1.32971,-0.077776
-0.288704,-4.97806,-1.65126
-2.39064,1.36706,-1.55107
0.220944,0.133904,-0.359478
-3.45723,4.19318,-2.0626
-0.309149,0.116828,0.653853
0.121399,-0.710225,2.68888
0.853494,1.08196,-1.62349
4.46284,0.77651,3.56693
0.324013,1.84029,-0.720853
-2.66227,1.73469,0.334091
1.41521,3.01408,-0.941156
2.64402,0.464081,0.038836
-0.207751,-0.676346,-0.681794
-1.85926,-0.02584,0.336798
-0.321258,2.97601,-1.16055
1.04235,0.053934,0.823629
1.27483,0.723694,-4.15993
-1.24975,-0.551346,0.927178
1.76729,4.10259,-2.19763
