0.1,1.329276188e-06,5.183321991e-05,1.329560291e-06,7.290254416e-06, 235.4, 174.99, 191.2, 182.87
0.3,4.527552665e-05,0.0008841684903,4.526349949e-05,0.0001452813449, 66.8, 40.1, 65.7, 57
0.7,0.001355204033,0.007587084547,0.001355161541,0.001811871771, 5.59, 3.78, 5.36, 5.12
1.0,0.005191097502,0.01887773909,0.00519170519,0.00599438604,2.51, 1.59, 2.41, 2.18
1.5,0.02029874921, 0.03735419363,0.02029816248,0.02140840329, 0.996, 0.642, 0.953, 0.874
2.0,0.06861129403,0.0855314061,0.06861676276,0.0692339167, 0.829, 0.534, 0.786, 0.635
