0.0,44204.4,0.0,44214.9,210.24842448874617
10.0,36688.0,10.0,43151.7,191.54111830100607
20.0,31044.2,20.0,38768.2,176.19364347217524
30.0,27584.3,30.0,35181.9,166.08521908947827
40.0,24851.6,40.0,32340.0,157.64390251449626
50.0,23075.5,50.0,30065.1,151.9062210707646
60.0,21383.5,60.0,28216.3,146.2309816694123
70.0,19889.2,70.0,26635.4,141.029075016466
80.0,18821.9,80.0,25298.5,137.19292984698592
90.0,18048.3,90.0,24146.3,134.34396153158502
100.0,17166.3,100.0,23135.0,131.020227445994
110.0,16545.8,110.0,22241.4,128.63047850334695
120.0,15939.3,120.0,21450.9,126.2509405905556
130.0,15316.5,130.0,20726.9,123.75984809299015
140.0,14392.3,140.0,20075.0,119.96791237660176
150.0,14135.2,150.0,19477.5,118.89154721846293
160.0,13525.7,160.0,18933.2,116.30004299225345
170.0,13956.9,170.0,18430.2,118.13932452828736
180.0,13528.2,180.0,17966.6,116.31079055702442
190.0,13103.5,190.0,17536.7,114.47052022245728
200.0,11908.4,200.0,17132.9,109.12561569127571
210.0,12109.5,210.0,16756.9,110.04317334573736
220.0,11180.5,220.0,16405.8,105.73788346661759
230.0,11257.8,230.0,16077.9,106.10278035942319
240.0,11276.8,240.0,15771.1,106.19227843868875
250.0,11079.7,250.0,15479.6,105.26015390450463
260.0,10867.9,260.0,15199.4,104.24922062058785
270.0,11208.1,270.0,14936.5,105.86831442882237
280.0,11835.6,280.0,14686.8,108.79154378902801
290.0,10951.0,290.0,14448.1,104.64702575802143
300.0,10534.5,300.0,14221.6,102.63771236733601
310.0,9601.53,310.0,14005.3,97.98739714881705
320.0,9419.43,320.0,13798.3,97.05374799563384
330.0,10025.9,330.0,13600.8,100.1294162571619
340.0,10781.2,340.0,13410.2,103.83255751449062
350.0,9797.79,350.0,13228.6,98.9837865511317
360.0,10129.2,360.0,13054.0,100.64392679143636
370.0,9795.9,370.0,12885.3,98.97423907259909
380.0,9765.35,380.0,12723.4,98.81978546829578
390.0,9138.43,390.0,12567.2,95.59513585951954
400.0,9837.34,400.0,12416.0,99.18336554080024
410.0,10062.6,410.0,12271.2,100.31251168224232
420.0,9816.85,420.0,12132.7,99.080018167136
430.0,10572.8,430.0,11996.2,102.82412168358162
440.0,8363.47,440.0,11865.1,91.45200927262341
450.0,8962.49,450.0,11738.7,94.6704283290194
460.0,9005.2,460.0,11616.8,94.89573225387957
470.0,7878.21,470.0,11499.7,88.75928120484078
480.0,8447.02,480.0,11384.2,91.90767106177809
490.0,8063.34,490.0,11271.7,89.79610236530314
500.0,6951.67,500.0,11163.6,83.37667539546057
510.0,8111.18,510.0,11057.7,90.06208969372186
520.0,8253.22,520.0,10955.3,90.84723441030002
530.0,8056.89,530.0,10856.2,89.76018048110198
540.0,7846.24,540.0,10758.9,88.57900428431107
550.0,8257.2,550.0,10664.2,90.8691366746708
560.0,7441.4,560.0,10571.6,86.26354966032872
570.0,7478.87,570.0,10481.5,86.48046022079207
580.0,7682.01,580.0,10394.2,87.64707639162872
590.0,7353.95,590.0,10309.0,85.75517477097227
600.0,7031.49,600.0,10225.8,83.85398022753601
610.0,7373.34,610.0,10145.0,85.86815474901042
620.0,7249.59,620.0,10065.5,85.14452419269251
630.0,7438.43,630.0,9987.45,86.2463332553912
640.0,7327.66,640.0,9911.35,85.60175231851274
650.0,7766.05,650.0,9837.11,88.12519503524517
660.0,6878.82,660.0,9765.07,82.93865202666366
670.0,6735.17,670.0,9694.94,82.06808149335527
680.0,6548.95,680.0,9625.59,80.92558309953658
690.0,6224.42,690.0,9557.46,78.89499350402407
700.0,6190.77,700.0,9491.76,78.68144635172895
710.0,6494.59,710.0,9426.79,80.58901910310114
720.0,6975.11,720.0,9362.5,83.517123992628
730.0,6927.72,730.0,9300.88,83.23292617708451
740.0,6978.18,740.0,9239.37,83.53550143501863
750.0,8104.18,750.0,9179.57,90.02321922704165
760.0,6642.49,760.0,9120.4,81.50147237933803
770.0,5591.46,770.0,9062.48,74.7760656894972
780.0,5952.0,780.0,9006.41,77.14920608794364
790.0,6141.82,790.0,8950.5,78.3697645779289
800.0,7464.88,800.0,8895.91,86.39953703579667
810.0,6365.15,810.0,8842.06,79.78189017565327
820.0,7611.0,820.0,8789.21,87.24104538575865
830.0,6598.25,830.0,8737.49,81.22961282685029
840.0,7386.14,840.0,8686.96,85.94265529991496
850.0,6022.32,850.0,8637.06,77.60360816353837
860.0,6567.23,860.0,8587.69,81.03844766529033
870.0,5644.16,870.0,8539.69,75.12762474616112
880.0,6582.69,880.0,8491.91,81.13377841565126
890.0,6995.68,890.0,8445.03,83.64018173103165
900.0,6458.93,900.0,8399.26,80.3674685429372
910.0,5798.78,910.0,8354.09,76.14972094499099
920.0,6828.5,920.0,8309.82,82.63473845786649
930.0,6069.63,930.0,8266.19,77.90783015846354
940.0,6029.23,940.0,8223.34,77.64811652577285
950.0,7163.81,950.0,8180.92,84.63929347531204
960.0,6308.66,960.0,8138.75,79.42707346994474
970.0,4567.58,970.0,8097.73,67.58387381617008
980.0,5384.25,980.0,8057.09,73.37744885181004
990.0,4156.51,990.0,8017.39,64.47100123311255
